1.881841541579455370e+05
-2.188890250464779965e+05
4.506944689975761321e+03
2.389797585264700174e+05
-1.997070655624204664e+05
-1.038073209042988601e+05
3.198725374427796341e+05
-1.415896686460225610e+05
4.409463794779648306e+05
3.695949529621009715e+05
-1.116341533406591625e+05
1.429615435383501754e+05
-2.014978485917811049e+05
