9,15,29,43,86,214,9,14,29,43,86,161,9,14,29,43,86,160,9,14,29,43,86,201,9,14,29,43,86,201,9,14,29,43,86,201,9,14,29,43,86,159,9,14,29,43,86,159,9,14,29,43,86,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,164,9,14,36,55,91,163,9,14,36,55,91,163,9,14,36,55,91,163,9,14,36,55,91,163,9,15,38,58,91,163,9,15,38,58,97,173,9,15,38,58,96,173,9,15,29,58,87,173,9,14,29,58,87,174,9,14,29,58,87,174,0,14,29,58,87,174,9,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,9,17,29,58,87,174,9,18,29,58,87,174,9,18,29,58,87,174,9,18,29,58,87,173,9,18,29,58,87,173,9,18,29,55,87,173,9,18,29,55,87,173,9,19,29,58,87,173,9,19,29,58,87,173,9,19,29,58,87,173,9,19,38,58,87,173,9,19,38,58,87,173,9,18,38,58,87,173,9,18,38,58,87,173,9,18,36,58,87,173,9,18,36,55,91,173,9,18,36,55,91,173,9,19,37,55,91,163,9,19,37,55,91,173,9,19,38,58,97,173,9,19,38,58,97,173,9,19,38,58,97,173,9,19,38,58,96,173,9,19,38,43,86,173,9,19,21,43,86,173,9,19,22,43,86,174,9,19,22,43,86,173,0,19,22,43,87,173,0,19,22,43,86,173,0,19,22,43,86,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,65,87,173,0,19,22,65,87,173,0,19,22,65,87,173,0,19,22,65,87,173,0,19,22,65,87,173,0,19,22,65,87,173,0,19,22,65,87,173,0,19,22,65,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,108,173,0,19,22,43,108,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,15,28,43,87,276,0,19,28,57,87,170,0,14,29,58,87,175,0,14,29,58,87,175,0,14,29,58,87,175,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,15,29,58,87,174,0,15,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,15,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,15,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,15,29,58,87,174,0,14,29,58,87,174,0,19,29,58,87,174,0,16,29,58,87,174,0,16,29,58,87,174,0,16,29,58,87,174,0,16,29,58,87,174,0,16,29,58,87,174,0,16,29,58,87,174,0,16,29,58,87,174,0,16,29,58,87,174,0,17,29,58,87,174,0,17,29,58,87,174,0,17,29,43,87,174,0,19,29,43,86,174,0,19,29,43,87,174,0,19,29,43,87,174,0,19,29,43,86,174,0,19,29,43,86,174,0,19,29,43,86,174,0,19,29,43,87,174,0,19,29,43,87,174,0,17,29,43,87,174,9,16,29,43,87,173,9,17,29,43,87,173,9,18,29,43,87,173,9,18,36,43,87,164,9,18,36,43,87,164,9,18,36,43,87,164,9,18,36,43,87,164,9,18,36,43,87,164,9,18,36,43,87,164,0,18,36,43,87,164,0,18,36,43,87,164,9,18,36,43,87,164,9,18,37,43,87,174,9,19,20,43,87,174,9,19,38,43,87,174,9,19,38,58,87,173,9,19,38,58,87,173,9,19,38,58,87,173,0,19,38,58,87,173,0,19,38,58,87,174,0,19,38,58,87,174,0,19,38,58,87,174,9,19,20,58,87,174,9,18,20,58,87,174,9,18,36,73,92,164,9,18,36,73,92,164,9,18,36,55,91,164,9,18,36,55,91,164,9,18,36,55,91,163,9,19,36,55,91,163,9,19,37,55,91,163,9,19,38,55,91,163,9,19,38,58,97,173,9,19,38,58,96,173,9,19,38,43,96,173,9,19,21,43,86,173,9,19,21,43,86,173,0,19,22,43,86,173,0,19,22,43,86,173,0,19,22,43,87,173,0,19,22,43,86,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,173,0,19,22,43,87,174,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,174,9,17,22,43,108,174,9,18,36,43,108,173,9,18,36,43,108,164,9,18,36,73,91,164,9,18,36,55,91,164,9,18,36,55,91,163,9,18,36,55,91,163,9,18,36,55,91,163,9,19,37,55,91,163,9,19,38,55,91,163,9,19,38,58,97,173,9,19,38,58,96,173,9,19,38,43,96,173,9,19,21,43,86,173,9,19,22,43,86,173,0,19,22,43,86,173,9,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,86,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,173,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,173,0,19,22,43,87,174,0,19,22,43,87,174,0,19,22,43,87,174,0,19,21,43,86,173,9,16,35,43,87,160,9,18,36,52,87,162,9,18,36,74,92,164,9,18,36,73,92,164,9,18,36,55,91,164,9,18,36,55,91,164,9,18,36,55,91,164,9,19,36,55,91,164,9,19,37,55,91,164,9,19,37,55,91,164,9,18,37,55,91,173,9,19,21,43,86,173,9,18,21,43,86,171,9,19,21,43,86,172,9,18,21,43,86,174,0,18,22,43,86,174,9,18,22,43,86,173,9,18,22,43,87,173,9,18,22,43,86,173,9,18,22,43,86,173,9,18,36,43,87,173,9,18,36,43,86,173,9,18,36,43,87,173,9,18,36,43,91,163,9,16,36,43,91,163,9,16,36,43,91,163,9,16,32,43,81,163,9,16,32,43,81,163,9,16,32,49,81,163,9,16,32,49,81,163,9,16,32,49,81,162,9,16,32,49,81,162,9,16,32,49,81,162,9,16,32,49,81,162,9,16,32,49,81,162,9,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,162,9,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,163,0,16,32,65,81,162,0,16,32,65,81,162,0,16,32,65,81,162,0,16,32,65,81,162,0,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,162,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,33,49,81,163,0,16,33,49,81,163,0,16,32,49,81,163,0,16,32,49,81,163,0,16,33,49,81,163,0,16,33,49,81,163,0,16,32,49,81,163,0,15,29,43,81,214,9,14,29,43,86,161,9,14,29,43,86,160,9,14,29,43,87,159,9,14,29,43,86,201,9,14,29,43,86,201,9,14,29,43,86,159,9,14,29,43,86,159,9,14,29,43,86,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,0,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,43,87,159,9,14,29,58,87,174,9,14,38,58,97,173,9,14,38,43,86,173,9,14,21,43,86,173,0,15,21,43,87,173,0,15,22,43,86,174,0,15,22,43,86,173,0,15,22,43,87,173,0,14,22,43,87,173,0,14,22,43,87,174,0,14,29,43,87,174,0,14,29,43,87,174,0,14,29,43,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,19,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,173,0,14,29,58,87,173,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,14,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,173,0,19,29,58,87,173,0,19,29,58,87,173,0,19,29,58,87,173,0,19,29,58,87,173,0,19,29,58,87,173,0,19,29,58,87,173,0,19,29,58,87,173,0,19,29,58,87,173,0,14,29,58,87,173,0,14,29,58,87,173,0,14,29,58,87,173,0,14,29,58,87,173,0,14,29,58,87,173,0,14,29,58,87,173,0,14,29,58,87,173,0,14,29,58,87,173,0,14,29,58,87,173,0,14,29,58,87,173,0,14,29,58,87,173,0,14,29,58,87,173,0,19,29,58,87,173,0,19,29,58,87,173,0,19,28,54,87,173,0,19,28,55,81,173,0,16,28,55,81,173,0,16,27,55,81,173,0,16,27,55,82,193,0,16,27,55,82,193,0,14,28,55,82,165,0,14,28,55,82,174,0,14,29,55,87,175,0,14,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,58,87,174,0,19,29,48,87,174,0,19,29,48,87,174,0,19,29,48,87,174,0,19,29,48,87,174,0,19,29,55,82,174,0,19,28,55,82,174,0,17,27,55,82,174,0,17,27,55,82,193,0,17,27,55,82,193,0,19,27,55,83,193,0,19,22,43,83,193,0,19,22,43,86,174,0,19,22,43,86,174,0,19,22,43,86,174,0,19,22,43,86,174,0,19,24,43,86,174,0,19,24,43,97,174,0,19,24,48,97,170,9,17,24,48,97,170,9,19,24,48,97,170,9,19,24,48,97,170,9,19,24,48,97,170,9,19,24,48,97,170,9,19,38,48,97,170,9,19,38,43,97,170,9,19,21,43,97,170,9,19,21,43,86,170,0,19,22,43,86,174,9,19,22,43,86,173,9,19,22,43,87,173,9,19,22,43,87,173,9,18,22,43,87,173,9,18,22,43,87,173,9,18,36,43,87,173,9,18,36,43,87,173,9,18,36,43,87,163,9,18,36,43,91,163,9,18,37,43,91,163,9,18,37,55,91,163,9,18,37,55,91,163,9,18,37,55,91,163,9,18,36,55,91,163,9,18,36,55,91,163,9,18,36,55,91,163,9,18,36,55,91,163,0,18,36,55,91,163,0,18,36,55,91,163,0,18,36,55,91,163,0,18,36,55,91,163,0,18,36,55,91,163,0,18,36,55,91,163,0,18,36,55,91,163,0,18,36,55,91,163,0,18,36,55,91,164,0,18,36,73,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,73,91,164,0,18,36,73,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,37,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,37,55,91,164,0,18,37,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164,0,18,36,55,91,164
